ID;Nome;Região;Estado;IDH_2010;PIB_2018;Rodovia;Km;Lat.;Long.;Comprimento;Largura;Gestora;Tipo;Norma;N. de vãos;Superestrutura;Material Super;Encontro;Ano;Classe;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;VMD;X_SIRGAS2000;Y_SIRGAS2000;Litoral_Dist;Initial;Time;Final
007074;Viaduto sobre RFFSA (Bairro Guaxindiba) - Sul;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007074;Viaduto sobre RFFSA (Bairro Guaxindiba) - Sul;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007074;Viaduto sobre RFFSA (Bairro Guaxindiba) - Sul;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007074;Viaduto sobre RFFSA (Bairro Guaxindiba) - Sul;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007075;Viaduto sobre RFFSA (Bairro Guaxindiba) - Norte;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007075;Viaduto sobre RFFSA (Bairro Guaxindiba) - Norte;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007075;Viaduto sobre RFFSA (Bairro Guaxindiba) - Norte;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007075;Viaduto sobre RFFSA (Bairro Guaxindiba) - Norte;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007075;Viaduto sobre RFFSA (Bairro Guaxindiba) - Norte;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007075;Viaduto sobre RFFSA (Bairro Guaxindiba) - Norte;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007075;Viaduto sobre RFFSA (Bairro Guaxindiba) - Norte;Southeast;RJ;0.761;205.1;BR-101;302+830;-22.810007886;-43.033355558;117.85;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;3;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007076;Ponte Rio Guaxindiba - Sul;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;238.7;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007076;Ponte Rio Guaxindiba - Sul;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;238.7;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007076;Ponte Rio Guaxindiba - Sul;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;238.7;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007076;Ponte Rio Guaxindiba - Sul;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;238.7;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007076;Ponte Rio Guaxindiba - Sul;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;238.7;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007076;Ponte Rio Guaxindiba - Sul;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;238.7;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007077;Ponte Rio Guaxindiba - Norte;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;240;13.25;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007077;Ponte Rio Guaxindiba - Norte;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;240;13.25;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007077;Ponte Rio Guaxindiba - Norte;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;240;13.25;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007077;Ponte Rio Guaxindiba - Norte;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;240;13.25;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007077;Ponte Rio Guaxindiba - Norte;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;240;13.25;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007077;Ponte Rio Guaxindiba - Norte;Southeast;RJ;0.761;205.1;BR-101;303+290;-22.810007886;-43.033355558;240;13.25;AUTOPISTA FLUMINENSE;Federal Private;DNIT;8;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007078;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;303+750;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;2;4
007078;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;303+750;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007078;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;303+750;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;5;1;5
007078;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;303+750;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;5;1;4
007078;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;303+750;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007079;Passarela ;Southeast;RJ;0.761;205.1;BR-101;304+700;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007079;Passarela ;Southeast;RJ;0.761;205.1;BR-101;304+700;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007079;Passarela ;Southeast;RJ;0.761;205.1;BR-101;304+700;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007079;Passarela ;Southeast;RJ;0.761;205.1;BR-101;304+700;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007080;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;305+650;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;2;4
007080;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;305+650;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007080;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;305+650;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;5;1;5
007080;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;305+650;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;5;1;4
007080;Passarela São Gonçalo;Southeast;RJ;0.761;205.1;BR-101;305+650;-22.810007886;-43.033355558;240.44;2.04;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;3;4;;4;3;5;5;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007081;Passarela ;Southeast;RJ;0.761;205.1;BR-101;306+100;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007081;Passarela ;Southeast;RJ;0.761;205.1;BR-101;306+100;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007081;Passarela ;Southeast;RJ;0.761;205.1;BR-101;306+100;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007081;Passarela ;Southeast;RJ;0.761;205.1;BR-101;306+100;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007082;Viaduto São Gonçalo (Av. Albino Imperato) - Sul;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007082;Viaduto São Gonçalo (Av. Albino Imperato) - Sul;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007082;Viaduto São Gonçalo (Av. Albino Imperato) - Sul;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007082;Viaduto São Gonçalo (Av. Albino Imperato) - Sul;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007082;Viaduto São Gonçalo (Av. Albino Imperato) - Sul;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007082;Viaduto São Gonçalo (Av. Albino Imperato) - Sul;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007082;Viaduto São Gonçalo (Av. Albino Imperato) - Sul;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007083;Viaduto São Gonçalo (Av. Albino Imperato) - Norte;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007083;Viaduto São Gonçalo (Av. Albino Imperato) - Norte;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007083;Viaduto São Gonçalo (Av. Albino Imperato) - Norte;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007083;Viaduto São Gonçalo (Av. Albino Imperato) - Norte;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007083;Viaduto São Gonçalo (Av. Albino Imperato) - Norte;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007083;Viaduto São Gonçalo (Av. Albino Imperato) - Norte;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007083;Viaduto São Gonçalo (Av. Albino Imperato) - Norte;Southeast;RJ;0.761;205.1;BR-101;306+450;-22.810007886;-43.033355558;32.3;13.3;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;4;4;4;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007084;Ponte Rio Alcantara - Sul;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007084;Ponte Rio Alcantara - Sul;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007084;Ponte Rio Alcantara - Sul;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007084;Ponte Rio Alcantara - Sul;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007084;Ponte Rio Alcantara - Sul;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007084;Ponte Rio Alcantara - Sul;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007084;Ponte Rio Alcantara - Sul;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;4;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007085;Ponte Rio Alcantara - Norte;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007085;Ponte Rio Alcantara - Norte;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007085;Ponte Rio Alcantara - Norte;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;3
007085;Ponte Rio Alcantara - Norte;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007085;Ponte Rio Alcantara - Norte;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007085;Ponte Rio Alcantara - Norte;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007085;Ponte Rio Alcantara - Norte;Southeast;RJ;0.761;205.1;BR-101;307+000;-22.810007886;-43.033355558;750;13.45;AUTOPISTA FLUMINENSE;Federal Private;DNIT;25;Grelha;Not Informed;Open;;TB-36;;;3;3;4;4;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
007086;Passarela ;Southeast;RJ;0.761;205.1;BR-101;307+600;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;4;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;2;4
007086;Passarela ;Southeast;RJ;0.761;205.1;BR-101;307+600;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;4;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007086;Passarela ;Southeast;RJ;0.761;205.1;BR-101;307+600;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;4;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007086;Passarela ;Southeast;RJ;0.761;205.1;BR-101;307+600;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;4;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007086;Passarela ;Southeast;RJ;0.761;205.1;BR-101;307+600;-22.810007886;-43.033355558;243.9;2.05;AUTOPISTA FLUMINENSE;Federal Private;DNIT;;Not Informed;Not Informed;Not Informed;;Not Informed;;;;;4;;4;4;4;4;4;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;4;1;4
007087;Viaduto sobre Estrada Trindade;Southeast;RJ;0.761;205.1;BR-101;307+700;-22.810007886;-43.033355558;40.35;13.4;AUTOPISTA FLUMINENSE;Federal Private;DNIT;1;Box Girder;Not Informed;Cantiliver;;TB-36;;;3;3;4;3;3;3;3;3;3;;;;19755.619934;85836.95022576855;7471845.567533498;17517.442907349443;3;1;3
