ID;Nome;Região;Estado;IDH_2010;PIB_2018;Rodovia;Km;Lat.;Long.;Comprimento;Largura;Gestora;Tipo;Norma;N. de vãos;Superestrutura;Material Super;Encontro;Ano;Classe;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;VMD;X_SIRGAS2000;Y_SIRGAS2000;Litoral_Dist;VMD_Truck
008365;Ponte - Rio São Mateus  ;Southeast;ES;0.74;37.03;BR-101;64+000;-18.69860605;-39.86927195;206.4;8.3;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;3246.734179;408342.6165800687;7932290.530109391;23876.08966461079;928.5507265000001
008366;Viaduto - Passagem superior  ;Southeast;ES;0.74;37.03;BR-101;65+000;-18.80632421;-39.90229876;48.9;10.7;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;3;4;4;4;4;;;;3086.7912385;404920.3432211089;7920353.586055208;25823.489806113976;961.665278
008367;Viaduto - Passagem superior  ;Southeast;ES;0.74;37.03;BR-101;67+000;-18.80632421;-39.90229876;39.2;15.3;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;3086.7912385;404920.3432211089;7920353.586055208;25823.489806113976;961.665278
008368;Ponte - Rio Abissínia  ;Southeast;ES;0.74;37.03;BR-101;68+000;-18.80632421;-39.90229876;30;8.4;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;3086.7912385;404920.3432211089;7920353.586055208;25823.489806113976;961.665278
008369;Ponte - Rio Abissínia  ;Southeast;ES;0.74;37.03;BR-101;68+000;-18.80632421;-39.90229876;39.8;10.8;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;3086.7912385;404920.3432211089;7920353.586055208;25823.489806113976;961.665278
008370;Ponte - Rio Abissínia  ;Southeast;ES;0.74;37.03;BR-101;68+000;-18.80632421;-39.90229876;39.8;10.8;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;3086.7912385;404920.3432211089;7920353.586055208;25823.489806113976;961.665278
008371;Ponte - Rio Preto do Sul  ;Southeast;ES;0.74;37.03;BR-101;78+000;-18.80632421;-39.90229876;49.4;10;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;3086.7912385;404920.3432211089;7920353.586055208;25823.489806113976;961.665278
008372;Ponte - Rio Barra Seca  ;Southeast;ES;0.74;37.03;BR-101;101+000;-19.06033218;-40.03417274;161.4;11.2;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;3;3;3;3;4;;;;3175.752372;391187.6461956248;7892168.913649334;36031.99064843015;967.2926719999998
008373;Viaduto - Passagem superior  ;Southeast;ES;0.74;37.03;BR-101;150+000;-19.34975024;-40.07011;25.6;11;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;3308.356951;387602.9002089782;7860117.5332940575;35698.09134976216;1041.198062
008374;Ponte - Joaquim Calmon (sobre Rio Doce);Southeast;ES;0.74;37.03;BR-101;150+000;-19.34975024;-40.07011;619;12.6;ECO101;Federal Private;DNIT;;Beam;Composite;Not Informed;;;;;;;;;4;4;4;4;4;;;;3308.356951;387602.9002089782;7860117.5332940575;35698.09134976216;1041.198062
008375;Ponte - Rio Guaraná  ;Southeast;ES;0.74;37.03;BR-101;188+000;-19.59406635;-40.1995813;31.7;10;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;3;5;;;;4001.5328445;374191.3728260554;7832989.1024405565;37497.73613181702;1332.436493000001
008376;Viaduto - Passagem superior - Via férrea  ;Southeast;ES;0.74;37.03;BR-101;197+000;-19.71679582;-40.33673135;191.35;6.25;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;3410.3815045;359912.1556869424;7819298.657946957;41070.47478344752;1188.076779
008377;Viaduto - Passagem inferior - Via férrea  ;Southeast;ES;0.74;37.03;BR-101;202+000;-19.71679582;-40.33673135;28.3;9;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;2;-;4;4;4;;;;3410.3815045;359912.1556869424;7819298.657946957;41070.47478344752;1188.076779
008378;Ponte - Rio Piraqueaçu  ;Southeast;ES;0.74;37.03;BR-101;204+000;-19.79153839;-40.37132999;50.4;15.2;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;2;-;5;4;3;;;;5493.746398499999;356352.66188274336;7810997.085063948;39101.25254850974;1648.507947499999
008379;Ponte/Bueiro  ;Southeast;ES;0.74;37.03;BR-101;212+000;-19.79153839;-40.37132999;4.8;11.8;ECO101;Federal Private;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;5493.746398499999;356352.66188274336;7810997.085063948;39101.25254850974;1648.507947499999
008380;Ponte/Bueiro  ;Southeast;ES;0.74;37.03;BR-101;214+000;-19.79153839;-40.37132999;6;12.6;ECO101;Federal Private;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;3;5;;;;5493.746398499999;356352.66188274336;7810997.085063948;39101.25254850974;1648.507947499999
008381;Ponte/Bueiro  ;Southeast;ES;0.74;37.03;BR-101;215+000;-19.8734115;-40.39689519;6;12;ECO101;Federal Private;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;3;3;2;4;4;;;;5254.3839905;353749.26176033705;7801913.145525094;35898.92482989289;1465.9067465
008382;Pontilhão misto com bueiro ARMCO  ;Southeast;ES;0.74;37.03;BR-101;218+000;-19.8734115;-40.39689519;9.1;17;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;3;3;2;4;4;;;;5254.3839905;353749.26176033705;7801913.145525094;35898.92482989289;1465.9067465
008383;Ponte - Rio Itapira  ;Southeast;ES;0.74;37.03;BR-101;222+000;-19.8734115;-40.39689519;52.6;8.3;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;2;4;4;4;4;;;;5254.3839905;353749.26176033705;7801913.145525094;35898.92482989289;1465.9067465
008384;Ponte - Rio Fundão  ;Southeast;ES;0.74;37.03;BR-101;229+000;-19.8734115;-40.39689519;62.3;10.2;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;2;4;4;;;;5254.3839905;353749.26176033705;7801913.145525094;35898.92482989289;1465.9067465
008385;Viaduto - Passagem inferior - Via férrea  ;Southeast;ES;0.74;37.03;BR-101;230+000;-19.96866989;-40.40941161;21.4;8.4;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;1;-;5;4;4;;;;7482.0364495;352527.01597060496;7791358.529282743;30716.10349814292;1953.748695500001
008386;Ponte - Rio Timbuí  ;Southeast;ES;0.74;37.03;BR-101;239+000;-20.06767344;-40.36450946;42;10;ECO101;Federal Private;DNIT;;Arco;Reinforced Concrete;Not Informed;;;;;;;;;4;3;3;4;3;;;;7647.966990499999;357315.37637556205;7780439.193664303;20444.9990788781;2118.6179545
008387;Tunnel Liner - Rio Fundão dos Índios  ;Southeast;ES;0.74;37.03;BR-101;245+000;-20.06767344;-40.36450946;20.5;16.6;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;5;5;4;4;4;;;;7647.966990499999;357315.37637556205;7780439.193664303;20444.9990788781;2118.6179545
008388;Ponte - Rio Fundão dos Índios  ;Southeast;ES;0.74;37.03;BR-101;245+000;-20.06767344;-40.36450946;26.5;8.7;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;2;3;3;4;4;;;;7647.966990499999;357315.37637556205;7780439.193664303;20444.9990788781;2118.6179545
008389;Túnel Duplo - Passagem superior  ;Southeast;ES;0.74;37.03;BR-101;256+000;-20.06767344;-40.36450946;22.6;17.2;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;4;4;4;4;4;;;;7647.966990499999;357315.37637556205;7780439.193664303;20444.9990788781;2118.6179545
008390;Tunnel Liner  ;Southeast;ES;0.74;37.03;BR-101;257+000;-20.16206306;-40.28082524;18;32.2;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;5;4;4;4;4;;;;4391.304878;366147.5942941784;7770061.196624486;7210.769689084221;967.9172329999998
008391;Viaduto - Passagem inferior  ;Southeast;ES;0.74;37.03;BR-101;258+000;-20.16206306;-40.28082524;11;24.4;ECO101;Federal Private;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;4391.304878;366147.5942941784;7770061.196624486;7210.769689084221;967.9172329999998
008392;Viaduto - Passagem superior  ;Southeast;ES;0.74;37.03;BR-101;259+000;-20.16206306;-40.28082524;54;12.2;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;4391.304878;366147.5942941784;7770061.196624486;7210.769689084221;967.9172329999998
008393;Viaduto - Passagem inferior - Via férrea  ;Southeast;ES;0.74;37.03;BR-101;270+000;-20.22609635;-40.27175499;29;23.7;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;3;3;3;3;4;;;;6186.603473499999;367149.9134520993;7762981.033075256;2256.1527794772464;1413.273091
008394;Viaduto - Passagem inferior - Via férrea  ;Southeast;ES;0.74;37.03;BR-101;270+000;-20.22609635;-40.27175499;38.2;12.5;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;6186.603473499999;367149.9134520993;7762981.033075256;2256.1527794772464;1413.273091
008395;Viaduto - Passagem inferior - Via férrea  ;Southeast;ES;0.74;37.03;BR-101;270+000;-20.22609635;-40.27175499;38.2;12.5;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;6186.603473499999;367149.9134520993;7762981.033075256;2256.1527794772464;1413.273091
008396;Viaduto - Passagem Inferior;Southeast;ES;0.74;37.03;BR-101;270+000;-20.22609635;-40.27175499;28.7;18.2;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;4;4;4;4;4;;;;6186.603473499999;367149.9134520993;7762981.033075256;2256.1527794772464;1413.273091
008397;Ponte - Rio Jucu  ;Southeast;ES;0.74;37.03;BR-101;297+000;-20.36370806;-40.43413423;32;8.3;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;6863.8555605;350317.1630329712;7747610.185678741;6916.963149979916;1295.764735499999
008398;Ponte - Rio Jucu  ;Southeast;ES;0.74;37.03;BR-101;297+000;-20.36370806;-40.43413423;36.7;11.1;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;6863.8555605;350317.1630329712;7747610.185678741;6916.963149979916;1295.764735499999
008399;Viaduto - Passagem inferior  ;Southeast;ES;0.74;37.03;BR-101;299+000;-20.36370806;-40.43413423;13.6;24.7;ECO101;Federal Private;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;6863.8555605;350317.1630329712;7747610.185678741;6916.963149979916;1295.764735499999
008400;Tunnel Liner  e Passagem inferior - Via férrea  ;Southeast;ES;0.74;37.03;BR-101;302+000;-20.36370806;-40.43413423;12;20.2;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;4;4;4;4;3;;;;6863.8555605;350317.1630329712;7747610.185678741;6916.963149979916;1295.764735499999
008401;Ponte;Southeast;ES;0.74;37.03;BR-101;310+000;-20.45705822;-40.46716726;50;8.3;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;3;3;4;;;;4907.8198285;346961.1836172939;7737246.570282156;3576.447237460774;2098.25075
008402;Ponte;Southeast;ES;0.74;37.03;BR-101;328+000;-20.57348672;-40.49448217;9.45;11;ECO101;Federal Private;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;4;3;2;5;5;;;;4907.8198285;344229.3440533903;7724332.713658879;1762.0942438177774;2098.25075
008403;Ponte - Rio Conceição  ;Southeast;ES;0.74;37.03;BR-101;337+000;-20.64339899;-40.55791776;18.4;8.2;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;5;;;;4553.357666000001;337690.2965673191;7716531.573106636;1021.9962910085903;1514.795093500001
008404;Ponte - Rio Jaboti  ;Southeast;ES;0.74;37.03;BR-101;339+000;-20.64339899;-40.55791776;69.7;10;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;4;;;;4553.357666000001;337690.2965673191;7716531.573106636;1021.9962910085903;1514.795093500001
008405;Ponte - Rio Grande  ;Southeast;ES;0.74;37.03;BR-101;347+000;-20.66315905;-40.63705617;12.8;8.2;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;2;4;4;4;4;;;;4553.357666;329465.7551683897;7714262.996541778;4321.512232660336;1514.7950935
008406;Tunnel Liner - Passagem inferior  ;Southeast;ES;0.74;37.03;BR-101;354+000;-20.66315905;-40.63705617;12.6;18.5;ECO101;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;4;4;4;4;4;;;;4553.357666;329465.7551683897;7714262.996541778;4321.512232660336;1514.7950935
008407;Ponte - Rio Benevente  ;Southeast;ES;0.74;37.03;BR-101;354+000;-20.66315905;-40.63705617;84.9;13.6;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;4553.357666;329465.7551683897;7714262.996541778;4321.512232660336;1514.7950935
008408;Ponte - Rio Itaperorama  ;Southeast;ES;0.74;37.03;BR-101;367+000;-20.72647022;-40.73713562;35;10;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;5;;;;4688.606813;319113.1246837032;7707145.586641993;8554.598129794129;1539.9125475
008409;Ponte - Rio Iconha  ;Southeast;ES;0.74;37.03;BR-101;377+000;-20.785821;-40.79402317;32.5;8.9;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;2;2;4;4;3;;;;3646.5;313260.9580203238;7700510.171061268;9419.511552292053;817.4999999999999
008410;Ponte - Córrego Tocaia  ;Southeast;ES;0.74;37.03;BR-101;379+000;-20.83331682;-40.86019604;8.7;10.7;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;3646.5;306431.9375773383;7695173.696381209;11836.548296131275;817.4999999999999
008411;Ponte - Rio Itapoama  ;Southeast;ES;0.74;37.03;BR-101;381+000;-20.83331682;-40.86019604;44.4;10.1;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;4608.2443205;306431.9375773383;7695173.696381209;11836.548296131275;1318.8173835
008412;Ponte - Rio Capim Angola  ;Southeast;ES;0.74;37.03;BR-101;387+000;-20.83331682;-40.86019604;34.2;10.8;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;1;4;4;4;3;;;;4608.2443205;306431.9375773383;7695173.696381209;11836.548296131275;1318.8173835
008413;Ponte - Rio Pau D’Alho  ;Southeast;ES;0.74;37.03;BR-101;396+000;-20.87495443;-40.95342838;60.5;12;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;4816.72674;296783.59229573386;7690448.692551507;18878.933394386328;1461.176423
008414;Ponte - Córrego Rio Novo do Sul  ;Southeast;ES;0.74;37.03;BR-101;397+000;-20.87495443;-40.95342838;11;12;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;2;3;3;3;4;;;;4816.72674;296783.59229573386;7690448.692551507;18878.933394386328;1461.176423
008415;Ponte - Rio Mauá  (arco);Southeast;ES;0.74;37.03;BR-101;398+000;-20.87495443;-40.95342838;41;9.3;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;4816.72674;296783.59229573386;7690448.692551507;18878.933394386328;1461.176423
008416;Viaduto - Passagem inferior – ES-289  ;Southeast;ES;0.74;37.03;BR-101;402+000;-20.87495443;-40.95342838;12;17.1;ECO101;Federal Private;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;3;;;;4816.72674;296783.59229573386;7690448.692551507;18878.933394386328;1461.176423
008417;Ponte - Córrego Safra I  ;Southeast;ES;0.74;37.03;BR-101;409+000;-20.9016521;-41.04267503;6;14;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;2;3;3;3;3;;;;1860.1351415;287533.9074716289;7687377.153800392;27600.47532622224;809.9041714999998
008418;Ponte - Córrego Barra do Frade  ;Southeast;ES;0.74;37.03;BR-101;409+000;-20.9016521;-41.04267503;9.6;12.5;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;1860.1351415;287533.9074716289;7687377.153800392;27600.47532622224;809.9041714999998
008419;Ponte - Córrego Safra II  ;Southeast;ES;0.74;37.03;BR-101;410+000;-20.9016521;-41.04267503;6.7;14;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;2;3;2;2;;;;1860.1351415;287533.9074716289;7687377.153800392;27600.47532622224;809.9041714999998
008420;Ponte - Rio Itapemirim  ;Southeast;ES;0.74;37.03;BR-101;413+000;-20.9016521;-41.04267503;176;13.2;ECO101;Federal Private;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;1860.1351415;287533.9074716289;7687377.153800392;27600.47532622224;809.9041714999998
008421;Ponte - Córrego Muqui  ;Southeast;ES;0.74;37.03;BR-101;424+000;-20.99486753;-41.12644162;7;12.5;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;2;4;4;4;3;;;;2874.7507485;278955.1166987623;7676942.265227286;34626.85876429495;1281.781343
008422;Ponte - Rio Muqui  ;Southeast;ES;0.74;37.03;BR-101;424+000;-20.99486753;-41.12644162;35.4;9.1;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;3;3;3;3;;;;2874.7507485;278955.1166987623;7676942.265227286;34626.85876429495;1281.781343
008423;Ponte - Rio São José das Torres  ;Southeast;ES;0.74;37.03;BR-101;439+000;-21.0701546;-41.21864646;30;10.8;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;2898.937626;269482.77840516076;7668474.982880741;42814.566107444494;1305.4251595
008424;Ponte - Rio Paraíso  ;Southeast;ES;0.74;37.03;BR-101;440+000;-21.0701546;-41.21864646;18.8;10.8;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;4;4;4;;;;2898.937626;269482.77840516076;7668474.982880741;42814.566107444494;1305.4251595
008425;Ponte - Rio Paraiso I  ;Southeast;ES;0.74;37.03;BR-101;441+000;-21.0701546;-41.21864646;7.2;10.8;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;3;5;4;4;4;;;;2898.937626;269482.77840516076;7668474.982880741;42814.566107444494;1305.4251595
008426;Ponte - Rio Paraíso II  ;Southeast;ES;0.74;37.03;BR-101;441+000;-21.0701546;-41.21864646;7.3;10.9;ECO101;Federal Private;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;4;4;3;4;4;;;;2898.937626;269482.77840516076;7668474.982880741;42814.566107444494;1305.4251595
008427;Viaduto sobre a F.C.A.;Southeast;MG;0.731;166.18;BR-135;369+500;-16.910244338;-43.847697115;31.9;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;1562.320624;-16767.24225714954;8123997.881364375;477116.05295811227;84.77537149999985
008428;Ponte sobre Rio Guavinipã;Southeast;MG;0.731;166.18;BR-135;409+000;-16.910244338;-43.847697115;40;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;1562.320624;-16767.24225714954;8123997.881364375;477116.05295811227;84.77537149999985
008429;Ponte sobre Córrego Cachoeira;Southeast;MG;0.731;166.18;BR-135;415+700;-16.910244338;-43.847697115;32.4;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;1562.320624;-16767.24225714954;8123997.881364375;477116.05295811227;84.77537149999985
008430;Ponte sobre Córrego;Southeast;MG;0.731;166.18;BR-135;417+500;-16.910244338;-43.847697115;14.8;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;1562.320624;-16767.24225714954;8123997.881364375;477116.05295811227;84.77537149999985
008431;Ponte sobre Ribeirão do Onça;Southeast;MG;0.731;166.18;BR-135;421+650;-17.217245413;-43.872703072;12.1;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2757.8220005;-18586.07743691129;8089866.927642352;469766.8447790322;1712.53809
008432;Viaduto sobre a F.C.A;Southeast;MG;0.731;166.18;BR-135;424+850;-17.217245413;-43.872703072;25.15;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2757.8220005;-18586.07743691129;8089866.927642352;469766.8447790322;1712.53809
008433;Ponte sobre Córrego Lavagem;Southeast;MG;0.731;166.18;BR-135;433+000;-17.217245413;-43.872703072;11;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2757.8220005;-18586.07743691129;8089866.927642352;469766.8447790322;1712.53809
008434;Viaduto sobre a F.C.A;Southeast;MG;0.731;166.18;BR-135;439+900;-17.217245413;-43.872703072;22.25;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2757.8220005;-18586.07743691129;8089866.927642352;469766.8447790322;1712.53809
008435;Ponte sobre Rio Jequitaí;Southeast;MG;0.731;166.18;BR-135;460+000;-17.532417298;-44.047319148;48;13.05;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2789.3578635;-36286.583812517114;8054409.056047431;480295.6397150245;1744.073953
008436;Ponte sobre Rio Jequitaí;Southeast;MG;0.731;166.18;BR-135;460+800;-17.532417298;-44.047319148;28;13;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2789.3578635;-36286.583812517114;8054409.056047431;480295.6397150245;1744.073953
008437;Viaduto sobre a F.C.A;Southeast;MG;0.731;166.18;BR-135;464+300;-17.532417298;-44.047319148;25;13.05;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2789.3578635;-36286.583812517114;8054409.056047431;480295.6397150245;1744.073953
008438;Ponte sobre Córrego Gameleira;Southeast;MG;0.731;166.18;BR-135;464+800;-17.532417298;-44.047319148;22.45;13.05;ECO135;State Private;NBR 9452;;Not Informed;Not Informed;Not Informed;;;;;;;;;;;;;;;;;2789.3578635;-36286.583812517114;8054409.056047431;480295.6397150245;1744.073953
